audio_file|text|speaker_name
wavs/id10045_0227.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0228.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0229.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0230.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0231.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0232.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0233.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0234.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0235.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0236.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0237.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0238.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0239.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0240.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0241.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0242.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0243.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0244.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0245.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0246.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0247.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0248.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0249.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0250.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0251.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0252.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0253.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0254.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0255.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0256.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0257.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0258.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0259.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0260.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0261.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0262.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0263.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0264.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0265.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0266.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0267.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0268.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0269.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0270.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0271.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0272.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0273.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0274.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0275.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0276.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0277.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0278.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0279.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0280.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0281.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0282.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0283.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0284.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0285.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0286.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0287.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0288.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0289.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0290.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0291.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0292.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0293.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10045_0294.wav|Sample audio from Amitabh_Bachchan|Amitabh Bachchan
wavs/id10324_0000.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0001.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0002.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0003.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0004.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0005.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0006.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0007.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0008.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0009.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0010.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0011.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0012.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0013.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0014.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0015.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0016.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0017.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0019.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0020.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0021.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0022.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0023.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0024.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0025.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0026.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0027.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0029.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0030.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0031.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0032.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0033.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0034.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0035.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0036.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0037.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0038.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0039.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0040.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0041.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0042.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0043.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0044.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0045.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0046.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0047.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0048.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0049.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0050.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0051.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0052.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0053.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0054.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0055.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0056.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0057.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0058.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0059.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0060.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0061.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0062.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0063.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0064.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0065.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0066.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0067.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0068.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0069.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0070.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0071.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0072.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0073.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0074.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0075.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0076.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0077.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0078.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0079.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0080.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0081.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0082.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0083.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0084.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0085.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0086.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0087.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0088.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0089.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0090.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0091.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0092.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0093.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0094.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0095.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0096.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0097.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0098.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0099.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0100.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0101.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0102.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0103.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0104.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0105.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0106.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0107.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0108.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0109.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0110.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0111.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0112.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0113.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0114.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0115.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0116.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0117.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0118.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0119.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0120.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0121.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0122.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0123.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10324_0124.wav|Sample audio from Freida_Pinto|Freida Pinto
wavs/id10393_0000.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0001.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0002.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0003.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0004.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0005.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0006.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0007.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0008.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0009.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0010.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0011.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0012.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0013.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0014.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0015.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0016.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0017.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0018.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0019.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0020.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0021.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0022.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0023.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0024.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0025.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0026.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0027.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0028.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0029.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0030.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0031.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0032.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0033.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0034.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0035.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0036.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0037.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0038.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0039.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0040.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0041.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0042.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0043.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0044.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0045.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0046.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0047.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0048.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0049.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0050.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0051.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0052.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0053.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0054.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0055.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0056.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0057.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0058.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0059.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0060.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0061.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0062.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0063.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0064.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0065.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0066.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0067.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0068.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0069.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0070.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0071.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0072.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0073.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0074.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0075.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0076.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0077.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0078.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0079.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0080.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0081.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0082.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0083.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0084.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0085.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0086.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0087.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0088.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0089.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0090.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0091.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0092.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0093.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0094.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0095.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0096.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0097.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0098.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0099.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0100.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0101.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0102.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0103.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0104.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0105.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0106.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0107.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0108.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0109.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0110.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0111.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0112.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0113.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0114.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0115.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0116.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0117.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0118.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0119.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0120.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0121.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0122.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0123.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0124.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0125.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0126.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0127.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0128.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0129.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0130.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0131.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0132.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0133.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0134.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0135.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0136.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0137.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0138.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0139.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0140.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0141.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0142.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0143.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0144.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0145.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0146.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0147.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0148.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0149.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0150.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0151.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0152.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0153.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0154.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0155.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0156.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0157.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0158.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0159.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0160.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0161.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0162.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0163.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0164.wav|Sample audio from Irrfan_Khan|Irrfan Khan
wavs/id10393_0165.wav|Sample audio from Irrfan_Khan|Irrfan Khan
